"dataset"	"model_code"	"model_mset"	"model_m"	"model_mrate"	"sequence_format"	"matrix_name"	"prefix"	"iqtree_num_threads"	"iqtree_num_bootstraps"	"alignment_file"	"iqtree_file"	"ml_tree_file"	"iqtree2_call"
"Chang2015"	"PMB"	"PMB"	NA	"E,I,G,I+G,R,I+R"	"aa"	"Chang_AA"	"Chang2015.Chang_AA.PMB"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Chang2015.Chang_AA.aa.alignment.phy"	"Chang2015.Chang_AA.PMB.iqtree"	"Chang2015.Chang_AA.PMB.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Chang2015.Chang_AA.aa.alignment.phy -mset 'PMB'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Chang2015.Chang_AA.PMB "
"Chang2015"	"Poisson"	"Poisson"	NA	"E,I,G,I+G,R,I+R"	"aa"	"Chang_AA"	"Chang2015.Chang_AA.Poisson"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Chang2015.Chang_AA.aa.alignment.phy"	"Chang2015.Chang_AA.Poisson.iqtree"	"Chang2015.Chang_AA.Poisson.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Chang2015.Chang_AA.aa.alignment.phy -mset 'Poisson'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Chang2015.Chang_AA.Poisson "
"Chang2015"	"rtREV"	"rtREV"	NA	"E,I,G,I+G,R,I+R"	"aa"	"Chang_AA"	"Chang2015.Chang_AA.rtREV"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Chang2015.Chang_AA.aa.alignment.phy"	"Chang2015.Chang_AA.rtREV.iqtree"	"Chang2015.Chang_AA.rtREV.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Chang2015.Chang_AA.aa.alignment.phy -mset 'rtREV'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Chang2015.Chang_AA.rtREV "
"Chang2015"	"UL2"	"UL2"	NA	"E,I,G,I+G,R,I+R"	"aa"	"Chang_AA"	"Chang2015.Chang_AA.UL2"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Chang2015.Chang_AA.aa.alignment.phy"	"Chang2015.Chang_AA.UL2.iqtree"	"Chang2015.Chang_AA.UL2.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Chang2015.Chang_AA.aa.alignment.phy -mset 'UL2'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Chang2015.Chang_AA.UL2 "
"Chang2015"	"UL3"	"UL3"	NA	"E,I,G,I+G,R,I+R"	"aa"	"Chang_AA"	"Chang2015.Chang_AA.UL3"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Chang2015.Chang_AA.aa.alignment.phy"	"Chang2015.Chang_AA.UL3.iqtree"	"Chang2015.Chang_AA.UL3.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Chang2015.Chang_AA.aa.alignment.phy -mset 'UL3'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Chang2015.Chang_AA.UL3 "
"Chang2015"	"WAG"	"WAG"	NA	"E,I,G,I+G,R,I+R"	"aa"	"Chang_AA"	"Chang2015.Chang_AA.WAG"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Chang2015.Chang_AA.aa.alignment.phy"	"Chang2015.Chang_AA.WAG.iqtree"	"Chang2015.Chang_AA.WAG.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Chang2015.Chang_AA.aa.alignment.phy -mset 'WAG'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Chang2015.Chang_AA.WAG "
"Chang2015"	"ModelFinder"	NA	"MFP"	"E,I,G,I+G,R,I+R"	"aa"	"Chang_AA"	"Chang2015.Chang_AA.ModelFinder"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Chang2015.Chang_AA.aa.alignment.phy"	"Chang2015.Chang_AA.ModelFinder.iqtree"	"Chang2015.Chang_AA.ModelFinder.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Chang2015.Chang_AA.aa.alignment.phy -m MFP  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Chang2015.Chang_AA.ModelFinder "
"Dunn2008"	"LG_C20"	"'LG+C20'"	NA	"E,I,G,I+G,R,I+R"	"aa"	"Dunn2008_FixedNames"	"Dunn2008.Dunn2008_FixedNames.LG_C20"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Dunn2008.Dunn2008_FixedNames.aa.alignment.fasta"	"Dunn2008.Dunn2008_FixedNames.LG_C20.iqtree"	"Dunn2008.Dunn2008_FixedNames.LG_C20.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Dunn2008.Dunn2008_FixedNames.aa.alignment.fasta -mset ''LG+C20''  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Dunn2008.Dunn2008_FixedNames.LG_C20 "
"Dunn2008"	"LG_C60"	"'LG+C60'"	NA	"E,I,G,I+G,R,I+R"	"aa"	"Dunn2008_FixedNames"	"Dunn2008.Dunn2008_FixedNames.LG_C60"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Dunn2008.Dunn2008_FixedNames.aa.alignment.fasta"	"Dunn2008.Dunn2008_FixedNames.LG_C60.iqtree"	"Dunn2008.Dunn2008_FixedNames.LG_C60.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Dunn2008.Dunn2008_FixedNames.aa.alignment.fasta -mset ''LG+C60''  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Dunn2008.Dunn2008_FixedNames.LG_C60 "
"Dunn2008"	"C20"	"C20"	NA	"E,I,G,I+G,R,I+R"	"aa"	"Dunn2008_FixedNames"	"Dunn2008.Dunn2008_FixedNames.C20"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Dunn2008.Dunn2008_FixedNames.aa.alignment.fasta"	"Dunn2008.Dunn2008_FixedNames.C20.iqtree"	"Dunn2008.Dunn2008_FixedNames.C20.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Dunn2008.Dunn2008_FixedNames.aa.alignment.fasta -mset 'C20'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Dunn2008.Dunn2008_FixedNames.C20 "
"Dunn2008"	"C60"	"C60"	NA	"E,I,G,I+G,R,I+R"	"aa"	"Dunn2008_FixedNames"	"Dunn2008.Dunn2008_FixedNames.C60"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Dunn2008.Dunn2008_FixedNames.aa.alignment.fasta"	"Dunn2008.Dunn2008_FixedNames.C60.iqtree"	"Dunn2008.Dunn2008_FixedNames.C60.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Dunn2008.Dunn2008_FixedNames.aa.alignment.fasta -mset 'C60'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Dunn2008.Dunn2008_FixedNames.C60 "
"Dunn2008"	"CF4"	"CF4"	NA	"E,I,G,I+G,R,I+R"	"aa"	"Dunn2008_FixedNames"	"Dunn2008.Dunn2008_FixedNames.CF4"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Dunn2008.Dunn2008_FixedNames.aa.alignment.fasta"	"Dunn2008.Dunn2008_FixedNames.CF4.iqtree"	"Dunn2008.Dunn2008_FixedNames.CF4.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Dunn2008.Dunn2008_FixedNames.aa.alignment.fasta -mset 'CF4'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Dunn2008.Dunn2008_FixedNames.CF4 "
"Dunn2008"	"EHO"	"EHO"	NA	"E,I,G,I+G,R,I+R"	"aa"	"Dunn2008_FixedNames"	"Dunn2008.Dunn2008_FixedNames.EHO"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Dunn2008.Dunn2008_FixedNames.aa.alignment.fasta"	"Dunn2008.Dunn2008_FixedNames.EHO.iqtree"	"Dunn2008.Dunn2008_FixedNames.EHO.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Dunn2008.Dunn2008_FixedNames.aa.alignment.fasta -mset 'EHO'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Dunn2008.Dunn2008_FixedNames.EHO "
"Dunn2008"	"EX_EHO"	"EX_EHO"	NA	"E,I,G,I+G,R,I+R"	"aa"	"Dunn2008_FixedNames"	"Dunn2008.Dunn2008_FixedNames.EX_EHO"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Dunn2008.Dunn2008_FixedNames.aa.alignment.fasta"	"Dunn2008.Dunn2008_FixedNames.EX_EHO.iqtree"	"Dunn2008.Dunn2008_FixedNames.EX_EHO.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Dunn2008.Dunn2008_FixedNames.aa.alignment.fasta -mset 'EX_EHO'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Dunn2008.Dunn2008_FixedNames.EX_EHO "
"Dunn2008"	"EX2"	"EX2"	NA	"E,I,G,I+G,R,I+R"	"aa"	"Dunn2008_FixedNames"	"Dunn2008.Dunn2008_FixedNames.EX2"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Dunn2008.Dunn2008_FixedNames.aa.alignment.fasta"	"Dunn2008.Dunn2008_FixedNames.EX2.iqtree"	"Dunn2008.Dunn2008_FixedNames.EX2.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Dunn2008.Dunn2008_FixedNames.aa.alignment.fasta -mset 'EX2'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Dunn2008.Dunn2008_FixedNames.EX2 "
"Dunn2008"	"EX3"	"EX3"	NA	"E,I,G,I+G,R,I+R"	"aa"	"Dunn2008_FixedNames"	"Dunn2008.Dunn2008_FixedNames.EX3"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Dunn2008.Dunn2008_FixedNames.aa.alignment.fasta"	"Dunn2008.Dunn2008_FixedNames.EX3.iqtree"	"Dunn2008.Dunn2008_FixedNames.EX3.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Dunn2008.Dunn2008_FixedNames.aa.alignment.fasta -mset 'EX3'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Dunn2008.Dunn2008_FixedNames.EX3 "
"Dunn2008"	"GTR20"	"GTR20"	NA	"E,I,G,I+G,R,I+R"	"aa"	"Dunn2008_FixedNames"	"Dunn2008.Dunn2008_FixedNames.GTR20"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Dunn2008.Dunn2008_FixedNames.aa.alignment.fasta"	"Dunn2008.Dunn2008_FixedNames.GTR20.iqtree"	"Dunn2008.Dunn2008_FixedNames.GTR20.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Dunn2008.Dunn2008_FixedNames.aa.alignment.fasta -mset 'GTR20'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Dunn2008.Dunn2008_FixedNames.GTR20 "
"Dunn2008"	"JTT"	"JTT"	NA	"E,I,G,I+G,R,I+R"	"aa"	"Dunn2008_FixedNames"	"Dunn2008.Dunn2008_FixedNames.JTT"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Dunn2008.Dunn2008_FixedNames.aa.alignment.fasta"	"Dunn2008.Dunn2008_FixedNames.JTT.iqtree"	"Dunn2008.Dunn2008_FixedNames.JTT.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Dunn2008.Dunn2008_FixedNames.aa.alignment.fasta -mset 'JTT'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Dunn2008.Dunn2008_FixedNames.JTT "
"Dunn2008"	"JTTDCMut"	"JTTDCMut"	NA	"E,I,G,I+G,R,I+R"	"aa"	"Dunn2008_FixedNames"	"Dunn2008.Dunn2008_FixedNames.JTTDCMut"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Dunn2008.Dunn2008_FixedNames.aa.alignment.fasta"	"Dunn2008.Dunn2008_FixedNames.JTTDCMut.iqtree"	"Dunn2008.Dunn2008_FixedNames.JTTDCMut.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Dunn2008.Dunn2008_FixedNames.aa.alignment.fasta -mset 'JTTDCMut'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Dunn2008.Dunn2008_FixedNames.JTTDCMut "
"Dunn2008"	"LG"	"LG"	NA	"E,I,G,I+G,R,I+R"	"aa"	"Dunn2008_FixedNames"	"Dunn2008.Dunn2008_FixedNames.LG"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Dunn2008.Dunn2008_FixedNames.aa.alignment.fasta"	"Dunn2008.Dunn2008_FixedNames.LG.iqtree"	"Dunn2008.Dunn2008_FixedNames.LG.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Dunn2008.Dunn2008_FixedNames.aa.alignment.fasta -mset 'LG'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Dunn2008.Dunn2008_FixedNames.LG "
"Dunn2008"	"LG4M"	"LG4M"	NA	"E,I,G,I+G,R,I+R"	"aa"	"Dunn2008_FixedNames"	"Dunn2008.Dunn2008_FixedNames.LG4M"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Dunn2008.Dunn2008_FixedNames.aa.alignment.fasta"	"Dunn2008.Dunn2008_FixedNames.LG4M.iqtree"	"Dunn2008.Dunn2008_FixedNames.LG4M.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Dunn2008.Dunn2008_FixedNames.aa.alignment.fasta -mset 'LG4M'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Dunn2008.Dunn2008_FixedNames.LG4M "
"Dunn2008"	"mtZOA"	"mtZOA"	NA	"E,I,G,I+G,R,I+R"	"aa"	"Dunn2008_FixedNames"	"Dunn2008.Dunn2008_FixedNames.mtZOA"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Dunn2008.Dunn2008_FixedNames.aa.alignment.fasta"	"Dunn2008.Dunn2008_FixedNames.mtZOA.iqtree"	"Dunn2008.Dunn2008_FixedNames.mtZOA.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Dunn2008.Dunn2008_FixedNames.aa.alignment.fasta -mset 'mtZOA'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Dunn2008.Dunn2008_FixedNames.mtZOA "
"Dunn2008"	"PMB"	"PMB"	NA	"E,I,G,I+G,R,I+R"	"aa"	"Dunn2008_FixedNames"	"Dunn2008.Dunn2008_FixedNames.PMB"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Dunn2008.Dunn2008_FixedNames.aa.alignment.fasta"	"Dunn2008.Dunn2008_FixedNames.PMB.iqtree"	"Dunn2008.Dunn2008_FixedNames.PMB.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Dunn2008.Dunn2008_FixedNames.aa.alignment.fasta -mset 'PMB'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Dunn2008.Dunn2008_FixedNames.PMB "
"Dunn2008"	"Poisson"	"Poisson"	NA	"E,I,G,I+G,R,I+R"	"aa"	"Dunn2008_FixedNames"	"Dunn2008.Dunn2008_FixedNames.Poisson"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Dunn2008.Dunn2008_FixedNames.aa.alignment.fasta"	"Dunn2008.Dunn2008_FixedNames.Poisson.iqtree"	"Dunn2008.Dunn2008_FixedNames.Poisson.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Dunn2008.Dunn2008_FixedNames.aa.alignment.fasta -mset 'Poisson'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Dunn2008.Dunn2008_FixedNames.Poisson "
"Dunn2008"	"rtREV"	"rtREV"	NA	"E,I,G,I+G,R,I+R"	"aa"	"Dunn2008_FixedNames"	"Dunn2008.Dunn2008_FixedNames.rtREV"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Dunn2008.Dunn2008_FixedNames.aa.alignment.fasta"	"Dunn2008.Dunn2008_FixedNames.rtREV.iqtree"	"Dunn2008.Dunn2008_FixedNames.rtREV.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Dunn2008.Dunn2008_FixedNames.aa.alignment.fasta -mset 'rtREV'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Dunn2008.Dunn2008_FixedNames.rtREV "
"Dunn2008"	"UL2"	"UL2"	NA	"E,I,G,I+G,R,I+R"	"aa"	"Dunn2008_FixedNames"	"Dunn2008.Dunn2008_FixedNames.UL2"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Dunn2008.Dunn2008_FixedNames.aa.alignment.fasta"	"Dunn2008.Dunn2008_FixedNames.UL2.iqtree"	"Dunn2008.Dunn2008_FixedNames.UL2.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Dunn2008.Dunn2008_FixedNames.aa.alignment.fasta -mset 'UL2'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Dunn2008.Dunn2008_FixedNames.UL2 "
"Dunn2008"	"UL3"	"UL3"	NA	"E,I,G,I+G,R,I+R"	"aa"	"Dunn2008_FixedNames"	"Dunn2008.Dunn2008_FixedNames.UL3"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Dunn2008.Dunn2008_FixedNames.aa.alignment.fasta"	"Dunn2008.Dunn2008_FixedNames.UL3.iqtree"	"Dunn2008.Dunn2008_FixedNames.UL3.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Dunn2008.Dunn2008_FixedNames.aa.alignment.fasta -mset 'UL3'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Dunn2008.Dunn2008_FixedNames.UL3 "
"Dunn2008"	"WAG"	"WAG"	NA	"E,I,G,I+G,R,I+R"	"aa"	"Dunn2008_FixedNames"	"Dunn2008.Dunn2008_FixedNames.WAG"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Dunn2008.Dunn2008_FixedNames.aa.alignment.fasta"	"Dunn2008.Dunn2008_FixedNames.WAG.iqtree"	"Dunn2008.Dunn2008_FixedNames.WAG.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Dunn2008.Dunn2008_FixedNames.aa.alignment.fasta -mset 'WAG'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Dunn2008.Dunn2008_FixedNames.WAG "
"Dunn2008"	"ModelFinder"	NA	"MFP"	"E,I,G,I+G,R,I+R"	"aa"	"Dunn2008_FixedNames"	"Dunn2008.Dunn2008_FixedNames.ModelFinder"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Dunn2008.Dunn2008_FixedNames.aa.alignment.fasta"	"Dunn2008.Dunn2008_FixedNames.ModelFinder.iqtree"	"Dunn2008.Dunn2008_FixedNames.ModelFinder.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Dunn2008.Dunn2008_FixedNames.aa.alignment.fasta -m MFP  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Dunn2008.Dunn2008_FixedNames.ModelFinder "
"Hejnol2009"	"LG_C20"	"'LG+C20'"	NA	"E,I,G,I+G,R,I+R"	"aa"	"Hejnol_etal_2009_FixedNames"	"Hejnol2009.Hejnol_etal_2009_FixedNames.LG_C20"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Hejnol2009.Hejnol_etal_2009_FixedNames.aa.alignment.fasta"	"Hejnol2009.Hejnol_etal_2009_FixedNames.LG_C20.iqtree"	"Hejnol2009.Hejnol_etal_2009_FixedNames.LG_C20.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Hejnol2009.Hejnol_etal_2009_FixedNames.aa.alignment.fasta -mset ''LG+C20''  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Hejnol2009.Hejnol_etal_2009_FixedNames.LG_C20 "
"Hejnol2009"	"LG_C60"	"'LG+C60'"	NA	"E,I,G,I+G,R,I+R"	"aa"	"Hejnol_etal_2009_FixedNames"	"Hejnol2009.Hejnol_etal_2009_FixedNames.LG_C60"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Hejnol2009.Hejnol_etal_2009_FixedNames.aa.alignment.fasta"	"Hejnol2009.Hejnol_etal_2009_FixedNames.LG_C60.iqtree"	"Hejnol2009.Hejnol_etal_2009_FixedNames.LG_C60.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Hejnol2009.Hejnol_etal_2009_FixedNames.aa.alignment.fasta -mset ''LG+C60''  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Hejnol2009.Hejnol_etal_2009_FixedNames.LG_C60 "
"Hejnol2009"	"C20"	"C20"	NA	"E,I,G,I+G,R,I+R"	"aa"	"Hejnol_etal_2009_FixedNames"	"Hejnol2009.Hejnol_etal_2009_FixedNames.C20"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Hejnol2009.Hejnol_etal_2009_FixedNames.aa.alignment.fasta"	"Hejnol2009.Hejnol_etal_2009_FixedNames.C20.iqtree"	"Hejnol2009.Hejnol_etal_2009_FixedNames.C20.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Hejnol2009.Hejnol_etal_2009_FixedNames.aa.alignment.fasta -mset 'C20'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Hejnol2009.Hejnol_etal_2009_FixedNames.C20 "
"Hejnol2009"	"C60"	"C60"	NA	"E,I,G,I+G,R,I+R"	"aa"	"Hejnol_etal_2009_FixedNames"	"Hejnol2009.Hejnol_etal_2009_FixedNames.C60"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Hejnol2009.Hejnol_etal_2009_FixedNames.aa.alignment.fasta"	"Hejnol2009.Hejnol_etal_2009_FixedNames.C60.iqtree"	"Hejnol2009.Hejnol_etal_2009_FixedNames.C60.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Hejnol2009.Hejnol_etal_2009_FixedNames.aa.alignment.fasta -mset 'C60'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Hejnol2009.Hejnol_etal_2009_FixedNames.C60 "
